,Create_Date,EventFirstDispatched,EventFirstArrive,Date,avg_temp
8606,1483657800,1483657800,1483658160,2017-01-05,22.0
8607,1483658400,1483658460,1483659060,2017-01-05,22.0
8608,1483662660,1483662720,1483663020,2017-01-06,13.0
8609,1483663440,1483663440,1483663620,2017-01-06,13.0
8610,1483666200,1483666200,1483666440,2017-01-06,13.0
8611,1483679580,1483679580,1483679820,2017-01-06,13.0
8612,1483687680,1483687740,1483687980,2017-01-06,13.0
8613,1483690320,1483690320,1483690860,2017-01-06,13.0
8614,1483690920,1483691040,1483691340,2017-01-06,13.0
8615,1483691280,1483691340,1483691760,2017-01-06,13.0
8616,1483691700,1483691700,1483692120,2017-01-06,13.0
8617,1483692240,1483692240,1483692600,2017-01-06,13.0
8618,1483692660,1483692660,1483692960,2017-01-06,13.0
8619,1483693980,1483693980,1483694220,2017-01-06,13.0
8620,1483704540,1483704540,1483704840,2017-01-06,13.0
8621,1483710480,1483710480,1483710660,2017-01-06,13.0
8622,1483710660,1483710660,1483711020,2017-01-06,13.0
8623,1483711500,1483711500,1483711680,2017-01-06,13.0
8624,1483714260,1483714260,1483714560,2017-01-06,13.0
8625,1483717080,1483717080,1483717260,2017-01-06,13.0
8626,1483717980,1483717980,1483718280,2017-01-06,13.0
8627,1483718040,1483718100,1483718460,2017-01-06,13.0
8628,1483718580,1483718640,1483719180,2017-01-06,13.0
8629,1483720020,1483720020,1483720140,2017-01-06,13.0
8630,1483720500,1483720500,1483720680,2017-01-06,13.0
8631,1483722180,1483722180,1483722360,2017-01-06,13.0
8632,1483722360,1483722420,1483722720,2017-01-06,13.0
8633,1483722900,1483722900,1483723440,2017-01-06,13.0
8634,1483725480,1483725540,1483725540,2017-01-06,13.0
8635,1483726380,1483726380,1483726620,2017-01-06,13.0
8636,1483727400,1483727400,1483727700,2017-01-06,13.0
8637,1483728060,1483728060,1483728780,2017-01-06,13.0
8638,1483728060,1483728060,1483728360,2017-01-06,13.0
8639,1483730220,1483730220,1483730460,2017-01-06,13.0
8640,1483734060,1483734060,1483734300,2017-01-06,13.0
8641,1483736940,1483736940,1483737060,2017-01-06,13.0
8642,1483741800,1483741800,1483742100,2017-01-06,13.0
8643,1483746360,1483746360,1483746600,2017-01-06,13.0
8644,1483748760,1483748760,1483749060,2017-01-07,10.0
8645,1483752060,1483752060,1483752480,2017-01-07,10.0
8646,1483774380,1483774380,1483774740,2017-01-07,10.0
8647,1483777140,1483777200,1483777320,2017-01-07,10.0
8648,1483780020,1483780020,1483780200,2017-01-07,10.0
8649,1483785480,1483785540,1483785660,2017-01-07,10.0
8650,1483788240,1483788300,1483788360,2017-01-07,10.0
8651,1483789860,1483789920,1483790100,2017-01-07,10.0
8652,1483791180,1483791180,1483791480,2017-01-07,10.0
8653,1483795920,1483795980,1483796220,2017-01-07,10.0
8654,1483796460,1483796520,1483796640,2017-01-07,10.0
8655,1483797000,1483797000,1483797120,2017-01-07,10.0
8656,1483797360,1483797360,1483797960,2017-01-07,10.0
8657,1483797420,1483797420,1483797660,2017-01-07,10.0
8658,1483799280,1483799340,1483799580,2017-01-07,10.0
8659,1483801020,1483801080,1483801260,2017-01-07,10.0
8660,1483803540,1483803540,1483803720,2017-01-07,10.0
8661,1483804560,1483804620,1483804920,2017-01-07,10.0
8662,1483805400,1483805400,1483805760,2017-01-07,10.0
8663,1483806720,1483806720,1483807080,2017-01-07,10.0
8664,1483809660,1483809660,1483809840,2017-01-07,10.0
8665,1483811220,1483811220,1483811340,2017-01-07,10.0
8666,1483813920,1483813980,1483814160,2017-01-07,10.0
8667,1483817280,1483817280,1483817520,2017-01-07,10.0
8668,1483819740,1483819800,1483819980,2017-01-07,10.0
8669,1483822680,1483822740,1483822800,2017-01-07,10.0
8670,1483822740,1483822800,1483823040,2017-01-07,10.0
8671,1483823280,1483823280,1483823580,2017-01-07,10.0
8672,1483824660,1483824660,1483824780,2017-01-07,10.0
8673,1483826940,1483827000,1483827240,2017-01-07,10.0
8674,1483827600,1483827660,1483827900,2017-01-07,10.0
8675,1483828980,1483828980,1483829220,2017-01-07,10.0
8676,1483830300,1483830300,1483830480,2017-01-07,10.0
8677,1483834440,1483834440,1483834680,2017-01-08,14.0
8678,1483836480,1483836480,1483837200,2017-01-08,14.0
8679,1483840140,1483840200,1483840440,2017-01-08,14.0
8680,1483841220,1483841220,1483841460,2017-01-08,14.0
8681,1483842600,1483842600,1483842780,2017-01-08,14.0
8682,1483842780,1483842780,1483842900,2017-01-08,14.0
8683,1483843080,1483843140,1483843320,2017-01-08,14.0
8684,1483843380,1483843380,1483843560,2017-01-08,14.0
8685,1483854720,1483854720,1483855140,2017-01-08,14.0
8686,1483855800,1483855860,1483856280,2017-01-08,14.0
8687,1483863060,1483863060,1483863720,2017-01-08,14.0
8688,1483863420,1483863420,1483863600,2017-01-08,14.0
8689,1483866900,1483866960,1483867260,2017-01-08,14.0
8690,1483876380,1483876440,1483876680,2017-01-08,14.0
8691,1483882620,1483882680,1483882860,2017-01-08,14.0
8692,1483883220,1483883220,1483883400,2017-01-08,14.0
8693,1483887120,1483887120,1483887420,2017-01-08,14.0
8694,1483888260,1483888260,1483888860,2017-01-08,14.0
8695,1483896300,1483896360,1483896600,2017-01-08,14.0
8696,1483898100,1483898100,1483898400,2017-01-08,14.0
8697,1483899900,1483899960,1483900200,2017-01-08,14.0
8698,1483900140,1483900140,1483900440,2017-01-08,14.0
8699,1483901880,1483901940,1483902360,2017-01-08,14.0
8700,1483904880,1483904940,1483905180,2017-01-08,14.0
8701,1483943760,1483943820,1483944060,2017-01-09,20.0
8702,1483944360,1483944420,1483945140,2017-01-09,20.0
8703,1483947480,1483947480,1483947900,2017-01-09,20.0
8704,1483947540,1483947600,1483947840,2017-01-09,20.0
8705,1483948080,1483948140,1483948320,2017-01-09,20.0
8706,1483949940,1483949940,1483950420,2017-01-09,20.0
8707,1483951500,1483951500,1483951680,2017-01-09,20.0
8708,1483952820,1483952940,1483953120,2017-01-09,20.0
8709,1483955760,1483955760,1483955820,2017-01-09,20.0
8710,1483957680,1483957680,1483957980,2017-01-09,20.0
8711,1483961160,1483961220,1483961400,2017-01-09,20.0
8712,1483962000,1483962000,1483962300,2017-01-09,20.0
8713,1483964640,1483964640,1483964820,2017-01-09,20.0
8714,1483965120,1483965120,1483965420,2017-01-09,20.0
8715,1483965360,1483965420,1483965540,2017-01-09,20.0
8716,1483966260,1483966260,1483966500,2017-01-09,20.0
8717,1483967760,1483967760,1483967940,2017-01-09,20.0
8718,1483970640,1483970640,1483971120,2017-01-09,20.0
8719,1483975260,1483975260,1483975500,2017-01-09,20.0
8720,1483975440,1483975500,1483975680,2017-01-09,20.0
8721,1483975500,1483975500,1483975800,2017-01-09,20.0
8722,1483978260,1483978260,1483978440,2017-01-09,20.0
8723,1483978860,1483978860,1483978980,2017-01-09,20.0
8724,1483980960,1483981020,1483981260,2017-01-09,20.0
8725,1483981440,1483981440,1483981860,2017-01-09,20.0
8726,1483981560,1483981560,1483981920,2017-01-09,20.0
8727,1483984380,1483984380,1483985280,2017-01-09,20.0
8728,1483984680,1483984740,1483985040,2017-01-09,20.0
8729,1483986840,1483986900,1483987260,2017-01-09,20.0
8730,1483986960,1483987020,1483987320,2017-01-09,20.0
8731,1483989600,1483989600,1483990440,2017-01-09,20.0
8732,1483989960,1483990080,1483990380,2017-01-09,20.0
8733,1483991280,1483991340,1483991400,2017-01-09,20.0
8734,1483993860,1483993860,1483994100,2017-01-09,20.0
8735,1483995540,1483995540,1483995720,2017-01-09,20.0
8736,1483995840,1483995900,1483996260,2017-01-09,20.0
8737,1484013240,1484013300,1484013660,2017-01-10,37.0
8738,1484023860,1484023860,1484024220,2017-01-10,37.0
8739,1484028720,1484028720,1484029080,2017-01-10,37.0
8740,1484029080,1484029080,1484029560,2017-01-10,37.0
8741,1484029740,1484029740,1484029980,2017-01-10,37.0
8742,1484034360,1484034360,1484034660,2017-01-10,37.0
8743,1484040060,1484040060,1484040720,2017-01-10,37.0
8744,1484043240,1484043240,1484043480,2017-01-10,37.0
8745,1484044800,1484044800,1484044980,2017-01-10,37.0
8746,1484046780,1484046780,1484047080,2017-01-10,37.0
8747,1484049960,1484049960,1484050320,2017-01-10,37.0
8748,1484056260,1484056260,1484056320,2017-01-10,37.0
8749,1484059980,1484059980,1484060220,2017-01-10,37.0
8750,1484066880,1484066880,1484067120,2017-01-10,37.0
8751,1484067000,1484067000,1484067180,2017-01-10,37.0
8752,1484070780,1484070780,1484071320,2017-01-10,37.0
8753,1484076900,1484076900,1484077020,2017-01-10,37.0
8754,1484078880,1484078880,1484079060,2017-01-10,37.0
8755,1484086680,1484088840,1484089020,2017-01-10,37.0
8756,1484086680,1484088840,1484089020,2017-01-10,37.0
8757,1484114160,1484114160,1484114580,2017-01-11,45.0
8758,1484114340,1484114400,1484114820,2017-01-11,45.0
8759,1484114820,1484114820,1484115720,2017-01-11,45.0
8760,1484115060,1484115120,1484116140,2017-01-11,45.0
8761,1484115180,1484115300,1484115480,2017-01-11,45.0
8762,1484115600,1484115600,1484116200,2017-01-11,45.0
8763,1484115900,1484115900,1484116260,2017-01-11,45.0
8764,1484117940,1484117940,1484118600,2017-01-11,45.0
8765,1484118360,1484118420,1484119260,2017-01-11,45.0
8766,1484118360,1484118420,1484119260,2017-01-11,45.0
8767,1484118480,1484118480,1484119020,2017-01-11,45.0
8768,1484118480,1484118480,1484118840,2017-01-11,45.0
8769,1484119020,1484119020,1484119020,2017-01-11,45.0
8770,1484119560,1484119560,1484119680,2017-01-11,45.0
8771,1484120760,1484120820,1484121180,2017-01-11,45.0
8772,1484120820,1484120820,1484121180,2017-01-11,45.0
8773,1484121120,1484121120,1484121420,2017-01-11,45.0
8774,1484121300,1484121300,1484122080,2017-01-11,45.0
8775,1484121540,1484121600,1484121960,2017-01-11,45.0
8776,1484122320,1484122320,1484122620,2017-01-11,45.0
8777,1484122680,1484122680,1484122920,2017-01-11,45.0
8778,1484123460,1484123520,1484123760,2017-01-11,45.0
8779,1484123520,1484123520,1484123880,2017-01-11,45.0
8780,1484124180,1484124180,1484124360,2017-01-11,45.0
8781,1484124300,1484124300,1484124420,2017-01-11,45.0
8782,1484124660,1484124720,1484125080,2017-01-11,45.0
8783,1484126460,1484126520,1484126820,2017-01-11,45.0
8784,1484137200,1484137320,1484137440,2017-01-11,45.0
8785,1484139840,1484139840,1484140020,2017-01-11,45.0
8786,1484140380,1484140380,1484140620,2017-01-11,45.0
8787,1484141280,1484141280,1484141400,2017-01-11,45.0
8788,1484142360,1484142420,1484142660,2017-01-11,45.0
8789,1484148780,1484148900,1484149020,2017-01-11,45.0
8790,1484149680,1484149680,1484149860,2017-01-11,45.0
8791,1484152080,1484152080,1484152260,2017-01-11,45.0
8792,1484153940,1484154000,1484154120,2017-01-11,45.0
8793,1484154060,1484154060,1484154300,2017-01-11,45.0
8794,1484156040,1484156040,1484156160,2017-01-11,45.0
8795,1484157060,1484157120,1484157360,2017-01-11,45.0
8796,1484157240,1484157360,1484157600,2017-01-11,45.0
8797,1484159760,1484159760,1484160060,2017-01-11,45.0
8798,1484163780,1484163780,1484163960,2017-01-11,45.0
8799,1484165880,1484165940,1484166540,2017-01-11,45.0
8800,1484166060,1484166060,1484166420,2017-01-11,45.0
8801,1484171040,1484171160,1484171280,2017-01-11,45.0
8802,1484174220,1484174220,1484174520,2017-01-11,45.0
8803,1484175900,1484175900,1484176440,2017-01-11,45.0
8804,1484183700,1484183700,1484184000,2017-01-12,60.0
8805,1484184240,1484184240,1484184540,2017-01-12,60.0
8806,1484184360,1484184360,1484184540,2017-01-12,60.0
8807,1484204280,1484204340,1484204820,2017-01-12,60.0
8808,1484209260,1484209260,1484209560,2017-01-12,60.0
8809,1484212560,1484212620,1484212920,2017-01-12,60.0
8810,1484216700,1484216880,1484217960,2017-01-12,60.0
8811,1484222820,1484222820,1484223060,2017-01-12,60.0
8812,1484227140,1484227140,1484227140,2017-01-12,60.0
8813,1484232300,1484232300,1484232600,2017-01-12,60.0
8814,1484235900,1484235900,1484236140,2017-01-12,60.0
8815,1484239140,1484239200,1484239560,2017-01-12,60.0
8816,1484240340,1484240340,1484240580,2017-01-12,60.0
8817,1484243820,1484243820,1484244060,2017-01-12,60.0
8818,1484244420,1484244420,1484244900,2017-01-12,60.0
8819,1484246220,1484246220,1484246460,2017-01-12,60.0
8820,1484246460,1484246460,1484246640,2017-01-12,60.0
8821,1484246520,1484246520,1484246880,2017-01-12,60.0
8822,1484248920,1484248980,1484249100,2017-01-12,60.0
8823,1484264040,1484264040,1484264400,2017-01-12,60.0
8824,1484273460,1484273460,1484273640,2017-01-13,36.0
8825,1484283360,1484283360,1484283660,2017-01-13,36.0
8826,1484283660,1484283660,1484283960,2017-01-13,36.0
8827,1484292840,1484292840,1484293260,2017-01-13,36.0
8828,1484296560,1484296620,1484296740,2017-01-13,36.0
8829,1484297520,1484297520,1484297760,2017-01-13,36.0
8830,1484303160,1484303160,1484303520,2017-01-13,36.0
8831,1484304060,1484304120,1484304420,2017-01-13,36.0
8832,1484307120,1484307180,1484307300,2017-01-13,36.0
8833,1484308800,1484308860,1484308980,2017-01-13,36.0
8834,1484309460,1484309520,1484309700,2017-01-13,36.0
8835,1484312400,1484312400,1484312940,2017-01-13,36.0
8836,1484312640,1484312700,1484312880,2017-01-13,36.0
8837,1484317800,1484317860,1484318220,2017-01-13,36.0
8838,1484318700,1484318700,1484318940,2017-01-13,36.0
8839,1484318880,1484318880,1484319120,2017-01-13,36.0
8840,1484319060,1484319060,1484319240,2017-01-13,36.0
8841,1484319780,1484319780,1484320020,2017-01-13,36.0
8842,1484323680,1484323740,1484324040,2017-01-13,36.0
8843,1484324460,1484324460,1484325000,2017-01-13,36.0
8844,1484325600,1484325600,1484325780,2017-01-13,36.0
8845,1484326560,1484326560,1484326800,2017-01-13,36.0
8846,1484328000,1484328000,1484328360,2017-01-13,36.0
8847,1484330160,1484330160,1484330520,2017-01-13,36.0
8848,1484331480,1484331480,1484331600,2017-01-13,36.0
8849,1484333340,1484333340,1484333700,2017-01-13,36.0
8850,1484335560,1484335560,1484335860,2017-01-13,36.0
8851,1484337960,1484338020,1484338200,2017-01-13,36.0
8852,1484341620,1484341620,1484341800,2017-01-13,36.0
8853,1484343540,1484343540,1484343840,2017-01-13,36.0
8854,1484349660,1484349720,1484349900,2017-01-13,36.0
8855,1484350020,1484350020,1484350380,2017-01-13,36.0
8856,1484378700,1484378700,1484378940,2017-01-14,33.0
8857,1484400960,1484400960,1484401500,2017-01-14,33.0
8858,1484401680,1484401680,1484402460,2017-01-14,33.0
8859,1484409960,1484409960,1484410200,2017-01-14,33.0
8860,1484418900,1484418960,1484419500,2017-01-14,33.0
8861,1484422020,1484422260,1484422620,2017-01-14,33.0
8862,1484427720,1484427720,1484427780,2017-01-14,33.0
8863,1484429880,1484429880,1484430120,2017-01-14,33.0
8864,1484432760,1484432760,1484432880,2017-01-14,33.0
8865,1484442000,1484442000,1484442180,2017-01-15,33.0
8866,1484444520,1484444580,1484444940,2017-01-15,33.0
8867,1484449380,1484449440,1484449680,2017-01-15,33.0
8868,1484452260,1484452320,1484452620,2017-01-15,33.0
8869,1484461500,1484461500,1484461860,2017-01-15,33.0
8870,1484473500,1484473500,1484473740,2017-01-15,33.0
8871,1484477220,1484477220,1484477400,2017-01-15,33.0
8872,1484479500,1484479500,1484479740,2017-01-15,33.0
8873,1484483280,1484483340,1484483520,2017-01-15,33.0
8874,1484494020,1484494080,1484494260,2017-01-15,33.0
8875,1484499720,1484499720,1484499960,2017-01-15,33.0
8876,1484499720,1484499720,1484499960,2017-01-15,33.0
8877,1484504040,1484504040,1484504520,2017-01-15,33.0
8878,1484512200,1484512260,1484512380,2017-01-15,33.0
8879,1484520420,1484520420,1484520600,2017-01-15,33.0
8880,1484520600,1484520660,1484520780,2017-01-15,33.0
8881,1484521020,1484521080,1484521260,2017-01-15,33.0
8882,1484531220,1484531280,1484531700,2017-01-16,38.0
8883,1484534760,1484534760,1484534880,2017-01-16,38.0
8884,1484549100,1484549100,1484549280,2017-01-16,38.0
8885,1484553780,1484553840,1484554020,2017-01-16,38.0
8886,1484561100,1484561100,1484561220,2017-01-16,38.0
8887,1484567100,1484567160,1484567400,2017-01-16,38.0
8888,1484570220,1484570220,1484570580,2017-01-16,38.0
